Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,
,,,,,,,,,,,,
CSV FILE CREATION:20/02/2015 14:05:24,,,,,,,,,,,,
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\17-02-15\2015-02-17.BDTA,,,,,,,,,,,,
,,,,,,,,,,,,
GROUP/CAGE:0109,,,,,,,,,,,,
SUBJECT ID:Subject 9,,,,,,,,,,,,
SUBJECT MASS:369 grams,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
:DATA,,,,,,,,,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,,,,
#,#,#,,,,seconds,grams,grams,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
1,10,10901,17/02/2015,11:37:02,11:37:25,23,0.06,0.06,,,,
2,10,10901,17/02/2015,11:37:47,11:38:06,19,0.1,0.16,,,,
3,10,10901,17/02/2015,11:42:04,11:42:17,13,0.11,0.27,,,,
4,10,10901,17/02/2015,11:42:29,11:43:10,41,0.26,0.53,,,,
5,13,10901,17/02/2015,12:20:53,12:22:06,73,0.48,1.01,,,,
6,13,10901,17/02/2015,12:22:26,12:23:23,57,0.36,1.37,,,,
7,13,10901,17/02/2015,12:23:44,12:24:45,61,0.44,1.81,,,,
8,13,10901,17/02/2015,12:25:08,12:25:29,21,0.09,1.9,,18:52,2.28,0
9,13,10901,17/02/2015,12:25:49,12:26:45,56,0.42,2.32,,18:53,2.28,0
10,37,10901,17/02/2015,18:00:54,18:01:00,6,-0.04,2.28,,18:54,2.28,0
11,37,10901,17/02/2015,18:04:04,18:04:12,8,0.06,2.34,,18:55,2.43,0.15
12,37,10901,17/02/2015,18:04:56,18:05:55,59,-0.07,2.27,,18:56,2.5,0.22
13,40,10901,17/02/2015,18:51:11,18:51:21,10,0.06,2.33,,18:57,2.5,0.22
14,40,10901,17/02/2015,18:52:25,18:52:48,23,-0.05,2.28,,18:58,2.53,0.25
15,40,10901,17/02/2015,18:55:28,18:56:17,49,0.15,2.43,,18:59,2.62,0.34
16,40,10901,17/02/2015,18:56:29,18:57:16,47,0.07,2.5,,19:00,2.9,0.62
17,41,10901,17/02/2015,18:58:53,18:58:56,3,0.03,2.53,,19:01,3.39,1.11
18,41,10901,17/02/2015,18:59:10,18:59:19,9,0.09,2.62,,19:02,3.98,1.7
19,41,10901,17/02/2015,18:59:36,19:00:14,38,0.28,2.9,,19:03,3.98,1.7
20,41,10901,17/02/2015,19:00:43,19:01:48,65,0.49,3.39,,19:04,4.17,1.89
21,41,10901,17/02/2015,19:02:09,19:03:38,89,0.59,3.98,,19:05,4.17,1.89
22,41,10901,17/02/2015,19:04:06,19:04:35,29,0.19,4.17,,19:06,4.17,1.89
23,41,10901,17/02/2015,19:07:41,19:07:49,8,0.03,4.2,,19:07,4.2,1.92
24,49,10901,17/02/2015,21:03:15,21:05:45,150,0.79,4.99,,19:08,4.2,1.92
25,50,10901,17/02/2015,21:06:27,21:06:37,10,0.06,5.05,,19:09,4.2,1.92
26,50,10901,17/02/2015,21:07:34,21:08:36,62,0.31,5.36,,19:10,4.2,1.92
27,50,10901,17/02/2015,21:08:57,21:10:34,97,0.51,5.87,,19:11,4.2,1.92
28,50,10901,17/02/2015,21:10:57,21:12:23,86,0.4,6.27,,19:12,4.2,1.92
29,50,10901,17/02/2015,21:12:53,21:13:12,19,0.08,6.35,,19:13,4.2,1.92
30,56,10901,17/02/2015,22:44:42,22:45:26,44,0.24,6.59,,19:14,4.2,1.92
31,57,10901,17/02/2015,22:45:51,22:48:25,154,0.73,7.32,,19:15,4.2,1.92
32,57,10901,17/02/2015,22:48:52,22:48:59,7,0.04,7.36,,19:16,4.2,1.92
33,57,10901,17/02/2015,22:49:18,22:50:53,95,0.5,7.86,,19:17,4.2,1.92
34,57,10901,17/02/2015,22:52:28,22:54:33,125,0.62,8.48,,19:18,4.2,1.92
35,57,10901,17/02/2015,22:54:49,22:56:05,76,0.37,8.85,,19:19,4.2,1.92
36,57,10901,17/02/2015,22:58:08,23:00:16,128,0.59,9.44,,19:20,4.2,1.92
37,60,10901,17/02/2015,23:32:06,23:34:55,169,0.65,10.09,,19:21,4.2,1.92
38,62,10901,17/02/2015,23:57:36,00:00:53,197,0.95,11.04,,19:22,4.2,1.92
39,62,10901,18/02/2015,00:01:22,00:02:57,95,0.46,11.5,,19:23,4.2,1.92
40,62,10901,18/02/2015,00:03:16,00:04:58,102,0.53,12.03,,19:24,4.2,1.92
41,68,10901,18/02/2015,01:26:45,01:28:22,97,0.5,12.53,,19:25,4.2,1.92
42,68,10901,18/02/2015,01:28:33,01:29:36,63,0.31,12.84,,19:26,4.2,1.92
43,68,10901,18/02/2015,01:33:27,01:33:51,24,0.08,12.92,,19:27,4.2,1.92
44,69,10901,18/02/2015,01:34:05,01:36:58,173,0.83,13.75,,19:28,4.2,1.92
45,69,10901,18/02/2015,01:44:51,01:45:56,65,0.35,14.1,,19:29,4.2,1.92
46,71,10901,18/02/2015,02:04:58,02:06:52,114,0.62,14.72,,19:30,4.2,1.92
47,71,10901,18/02/2015,02:07:06,02:09:36,150,0.73,15.45,,19:31,4.2,1.92
48,76,10901,18/02/2015,03:19:04,03:21:23,139,0.6,16.05,,19:32,4.2,1.92
49,77,10901,18/02/2015,03:37:19,03:39:42,143,0.61,16.66,,19:33,4.2,1.92
50,80,10901,18/02/2015,04:18:40,04:18:59,19,0.07,16.73,,19:34,4.2,1.92
51,80,10901,18/02/2015,04:19:11,04:25:12,361,1.71,18.44,,19:35,4.2,1.92
52,80,10901,18/02/2015,04:25:29,04:26:20,51,0.28,18.72,,19:36,4.2,1.92
53,84,10901,18/02/2015,05:12:20,05:17:41,321,1.67,20.39,,,,
54,84,10901,18/02/2015,05:18:21,05:19:50,89,0.44,20.83,,,,
55,88,10901,18/02/2015,06:09:48,06:11:40,112,0.53,21.36,,,,
56,88,10901,18/02/2015,06:12:12,06:13:04,52,0.26,21.62,,,,
57,88,10901,18/02/2015,06:13:19,06:13:53,34,0.17,21.79,,,,
58,88,10901,18/02/2015,06:14:08,06:15:05,57,0.2,21.99,,,,
59,88,10901,18/02/2015,06:15:32,06:18:44,192,0.81,22.8,,,,
60,109,10901,18/02/2015,11:08:36,11:08:57,21,0.11,22.91,,,,
61,109,10901,18/02/2015,11:12:56,11:13:10,14,0.15,23.06,,,,
62,109,10901,18/02/2015,11:13:23,11:13:59,36,0.23,23.29,,,,
63,109,10901,18/02/2015,11:14:52,11:15:28,36,0.32,23.61,,,,
64,109,10901,18/02/2015,11:15:40,11:16:50,70,0.46,24.07,,,,
65,109,10901,18/02/2015,11:17:03,11:17:56,53,0.33,24.4,,,,
66,109,10901,18/02/2015,11:20:28,11:20:49,21,0.15,24.55,,,,
67,110,10901,18/02/2015,11:21:08,11:21:44,36,0.25,24.8,,,,
68,110,10901,18/02/2015,11:21:57,11:22:30,33,0.28,25.08,,,,
69,128,10901,18/02/2015,15:42:44,15:42:48,4,0.02,25.1,,,,
70,128,10901,18/02/2015,15:44:38,15:45:35,57,0.36,25.46,,,,
71,129,10901,18/02/2015,15:52:20,15:54:48,148,0.89,26.35,,,,
72,129,10901,18/02/2015,15:55:38,15:56:06,28,0.2,26.55,,,,
73,129,10901,18/02/2015,15:57:26,15:58:00,34,0.19,26.74,,,,
74,129,10901,18/02/2015,15:59:18,15:59:28,10,0.06,26.8,,,,
75,129,10901,18/02/2015,15:59:47,15:59:51,4,0.03,26.83,,,,
76,142,10901,18/02/2015,19:06:41,19:06:48,7,0.02,26.85,,,,
77,144,10901,18/02/2015,19:34:20,19:35:21,61,0.35,27.2,,,,
78,144,10901,18/02/2015,19:35:34,19:35:40,6,0.03,27.23,,,,
79,144,10901,18/02/2015,19:36:04,19:36:12,8,0.04,27.27,,,,
80,144,10901,18/02/2015,19:36:46,19:37:17,31,0.18,27.45,,,,
81,144,10901,18/02/2015,19:38:23,19:39:24,61,0.39,27.84,,,,
82,145,10901,18/02/2015,19:39:37,19:40:57,80,0.4,28.24,,,,
83,145,10901,18/02/2015,19:41:10,19:41:50,40,0.29,28.53,,,,
84,145,10901,18/02/2015,19:42:04,19:42:32,28,0.2,28.73,,,,
85,147,10901,18/02/2015,20:13:46,20:16:31,165,0.86,29.59,,,,
86,153,10901,18/02/2015,21:43:49,21:46:34,165,1,30.59,,,,
87,153,10901,18/02/2015,21:46:49,21:47:52,63,0.36,30.95,,,,
88,153,10901,18/02/2015,21:48:11,21:48:30,19,0.1,31.05,,,,
89,154,10901,18/02/2015,21:48:45,21:50:33,108,0.64,31.69,,,,
90,154,10901,18/02/2015,21:51:02,21:52:05,63,0.21,31.9,,,,
91,154,10901,18/02/2015,21:52:18,21:53:21,63,0.31,32.21,,,,
92,159,10901,18/02/2015,23:13:01,23:14:00,59,0.37,32.58,,,,
93,160,10901,18/02/2015,23:14:15,23:15:58,103,0.64,33.22,,,,
94,160,10901,18/02/2015,23:16:15,23:17:50,95,0.58,33.8,,,,
95,162,10901,18/02/2015,23:43:10,23:45:10,120,0.61,34.41,,,,
96,162,10901,18/02/2015,23:45:23,23:45:53,30,0.18,34.59,,,,
97,163,10901,18/02/2015,23:59:54,00:00:19,25,0.12,34.71,,,,
98,163,10901,19/02/2015,00:00:42,00:01:16,34,0.16,34.87,,,,
99,163,10901,19/02/2015,00:01:33,00:01:54,21,0.13,35,,,,
100,163,10901,19/02/2015,00:03:06,00:03:50,44,0.22,35.22,,,,
101,164,10901,19/02/2015,00:16:23,00:17:12,49,0.21,35.43,,,,
102,164,10901,19/02/2015,00:18:13,00:19:04,51,0.34,35.77,,,,
103,164,10901,19/02/2015,00:19:21,00:19:37,16,0.08,35.85,,,,
104,164,10901,19/02/2015,00:19:50,00:20:32,42,0.17,36.02,,,,
105,166,10901,19/02/2015,00:38:37,00:40:06,89,0.43,36.45,,,,
106,166,10901,19/02/2015,00:40:20,00:40:54,34,0.15,36.6,,,,
107,167,10901,19/02/2015,00:54:31,00:57:00,149,0.72,37.32,,,,
108,167,10901,19/02/2015,00:57:19,00:58:54,95,0.36,37.68,,,,
109,170,10901,19/02/2015,01:43:01,01:44:44,103,0.56,38.24,,,,
110,170,10901,19/02/2015,01:46:19,01:48:07,108,0.56,38.8,,,,
111,173,10901,19/02/2015,02:16:15,02:18:36,141,0.65,39.45,,,,
112,175,10901,19/02/2015,02:56:33,02:58:50,137,0.79,40.24,,,,
113,176,10901,19/02/2015,02:59:12,03:02:18,186,1.06,41.3,,,,
114,176,10901,19/02/2015,03:03:42,03:04:04,22,0.02,41.32,,,,
115,178,10901,19/02/2015,03:34:35,03:36:08,93,0.53,41.85,,,,
116,178,10901,19/02/2015,03:36:21,03:37:46,85,0.35,42.2,,,,
117,181,10901,19/02/2015,04:14:52,04:16:17,85,0.22,42.42,,,,
118,181,10901,19/02/2015,04:18:42,04:20:18,96,0.49,42.91,,,,
119,181,10901,19/02/2015,04:20:30,04:23:06,156,0.85,43.76,,,,
120,181,10901,19/02/2015,04:23:17,04:25:11,114,0.63,44.39,,,,
121,185,10901,19/02/2015,05:12:36,05:16:57,261,1.18,45.57,,,,
122,185,10901,19/02/2015,05:17:17,05:17:57,40,0.26,45.83,,,,
123,188,10901,19/02/2015,05:57:46,05:59:04,78,0.4,46.23,,18:53,48.29,0
124,188,10901,19/02/2015,05:59:45,06:01:20,95,0.38,46.61,,18:54,48.29,0
125,188,10901,19/02/2015,06:02:15,06:03:01,46,0.3,46.91,,18:55,48.29,0
126,228,10901,19/02/2015,15:30:26,15:30:45,19,0.04,46.95,,18:56,48.29,0
127,228,10901,19/02/2015,15:32:48,15:33:55,67,0.31,47.26,,18:57,48.29,0
128,228,10901,19/02/2015,15:34:06,15:34:29,23,0.11,47.37,,18:58,48.29,0
129,228,10901,19/02/2015,15:34:48,15:35:05,17,0.12,47.49,,18:59,48.29,0
130,229,10901,19/02/2015,15:37:43,15:38:02,19,0.1,47.59,,19:00,48.29,0
131,229,10901,19/02/2015,15:38:19,15:39:01,42,0.25,47.84,,19:01,48.29,0
132,229,10901,19/02/2015,15:39:14,15:39:54,40,0.26,48.1,,19:02,48.29,0
133,229,10901,19/02/2015,15:41:06,15:41:44,38,0.22,48.32,,19:03,48.29,0
134,239,10901,19/02/2015,18:00:51,18:00:53,2,-0.03,48.29,,19:04,48.58,0.29
135,239,10901,19/02/2015,18:05:04,18:05:10,6,0.08,48.37,,19:05,48.67,0.38
136,239,10901,19/02/2015,18:05:31,18:05:53,22,-0.07,48.3,,19:06,49.14,0.85
137,242,10901,19/02/2015,18:52:32,18:52:43,11,0.03,48.33,,19:07,49.14,0.85
